S11	Kerala	1	MANJESHWAR - 1	32	St. Joseph A U P School Kaliyoor  (Main Building).	74.94011981	12.75007794
S11	Kerala	1	MANJESHWAR - 1	33	St. Joseph A U P School Kaliyoor  (Southern  Building).	74.94013152	12.74988541
S11	Kerala	1	MANJESHWAR - 1	34	Vorkady Kappiri A L P School, Vorkady	74.92622614	12.76354891
S11	Kerala	1	MANJESHWAR - 1	35	Bakrabayal A U P S Pathur (Middle Building  )	74.99211786	12.77567669
S11	Kerala	1	MANJESHWAR - 1	36	Bakrabayal A U P S Pathur         ( Northern Side)	74.99222662	12.7758952
S11	Kerala	1	MANJESHWAR - 1	37	Bakrabayal A U P S Pathur  (Southern Side)	74.99260182	12.77588858
S11	Kerala	1	MANJESHWAR - 1	38	Sree Vanivijaya A U P School Kodlamogaru      (Main Building)	74.96438531	12.75226755
S11	Kerala	1	MANJESHWAR - 1	39	Sree Vanivijaya A U P School Kodlamogaru      (New Building)	74.96457301	12.75213035
S11	Kerala	1	MANJESHWAR - 1	4	Govt Lower Primary School Kanwatheerthapadavu Kunjathr Old Building	74.88967845	12.75203067
S11	Kerala	1	MANJESHWAR - 1	40	Sree Vanivijaya High School Kodlamogaru      (Southern  Side)	74.96455252	12.75196348
S11	Kerala	1	MANJESHWAR - 1	41	Sree Vanivijaya High School Kodlamogaru      (Northern  Side)	74.96448291	12.75198793
S11	Kerala	1	MANJESHWAR - 1	42	A U P School,  Anakkal	74.99448283	12.7525384
S11	Kerala	1	MANJESHWAR - 1	43	Govt.  U P School,Kadambar (New Building)	74.91619509	12.7164096
S11	Kerala	1	MANJESHWAR - 1	44	Govt.  U P School,Kadambar (NewBuilding)	74.91624154	12.71632885
S11	Kerala	1	MANJESHWAR - 1	45	Govt. U P School, Moodambayal (Eastern Side)	74.92006354	12.69176373
S11	Kerala	1	MANJESHWAR - 1	46	Govt. U P School, Moodambayal (Western Building Eastern Side)	74.91994361	12.69166949
S11	Kerala	1	MANJESHWAR - 1	47	Govt. U P School, Moodambayal (New Building Western  Side)	74.91965741	12.69181027
S11	Kerala	1	MANJESHWAR - 1	48	Govt.  L P School, Kuloor (Eastern  Side)	74.93438535	12.68098721
S11	Kerala	1	MANJESHWAR - 1	49	Govt.  L P School, Kuloor (Western  Side)	74.93436623	12.68115145
S11	Kerala	1	MANJESHWAR - 1	5	Govt. Lower Primary School Kanwatheerthapadvu, Kunjathur (New Building Middle Portion South Side)	74.88971682	12.75193474
S11	Kerala	1	MANJESHWAR - 1	50	St. Mary English Medium School Sunkadakatte Eastern Building	74.94150537	12.74937375
S11	Kerala	1	MANJESHWAR - 1	51	St. Mary English Medium School Sunkadakatte Western Building	74.94126392	12.74940967
